capturedDate,impressions,clicks,impressions_cumul,clicks_cumul,channel_name,region
2018-09-23,310.0,0.0,289631.0,276.0,Display,Jakarta Raya
2018-09-23,4.0,0.0,289635.0,276.0,Display,Jakarta Raya
2018-09-23,6.0,0.0,289641.0,276.0,Display,Jakarta Raya
2018-09-23,2.0,0.0,289643.0,276.0,Display,Jakarta Raya
2018-09-23,13.0,0.0,289656.0,276.0,Display,Jakarta Raya
2018-09-23,4.0,0.0,289660.0,276.0,Display,Jakarta Raya
2018-09-23,1.0,0.0,289661.0,276.0,Display,Jakarta Raya
2018-09-23,4.0,0.0,289665.0,276.0,Display,Jakarta Raya
2018-09-24,5.0,0.0,289670.0,276.0,Display,Jakarta Raya
2018-09-24,44.0,0.0,289714.0,276.0,Display,Jakarta Raya
2018-09-24,31.0,0.0,289745.0,276.0,Display,Jakarta Raya
2018-09-24,14.0,0.0,289759.0,276.0,Display,Jakarta Raya
2018-09-24,1.0,0.0,289760.0,276.0,Display,Jakarta Raya
2018-09-24,283.0,0.0,290043.0,276.0,Display,Jakarta Raya
2018-09-24,87.0,0.0,290130.0,276.0,Display,Jakarta Raya
2018-09-24,21.0,0.0,290151.0,276.0,Display,Jakarta Raya
2018-09-24,429.0,0.0,290580.0,276.0,Display,Jakarta Raya
2018-09-24,0.0,0.0,290580.0,276.0,Display,Jakarta Raya
2018-09-24,0.0,0.0,290580.0,276.0,Display,Jakarta Raya
2018-09-24,4.0,0.0,290584.0,276.0,Display,Jakarta Raya
2018-09-24,276.0,0.0,290860.0,276.0,Display,Jakarta Raya
2018-09-24,0.0,0.0,290860.0,276.0,Display,Jakarta Raya
2018-09-24,58600.0,61.0,349460.0,337.0,Display,Jakarta Raya
2018-09-24,4.0,0.0,349464.0,337.0,Display,Jakarta Raya
2018-09-24,379.0,2.0,349843.0,339.0,Display,Jakarta Raya
2018-09-24,1.0,0.0,349844.0,339.0,Display,Jakarta Raya
2018-09-24,1.0,0.0,349845.0,339.0,Display,Jakarta Raya
2018-09-24,1.0,0.0,349846.0,339.0,Display,Jakarta Raya
2018-09-24,7.0,0.0,349853.0,339.0,Display,Jakarta Raya
2018-09-24,7.0,0.0,349860.0,339.0,Display,Jakarta Raya
2018-09-24,2.0,0.0,349862.0,339.0,Display,Jakarta Raya
2018-09-24,19.0,0.0,349881.0,339.0,Display,Jakarta Raya
2018-09-25,4.0,0.0,349885.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,349886.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,349887.0,339.0,Display,Jakarta Raya
2018-09-25,0.0,0.0,349887.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,349888.0,339.0,Display,Jakarta Raya
2018-09-25,58.0,0.0,349946.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,349947.0,339.0,Display,Jakarta Raya
2018-09-25,18.0,0.0,349965.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,349966.0,339.0,Display,Jakarta Raya
2018-09-25,10.0,0.0,349976.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,349977.0,339.0,Display,Jakarta Raya
2018-09-25,60.0,0.0,350037.0,339.0,Display,Jakarta Raya
2018-09-25,259.0,0.0,350296.0,339.0,Display,Jakarta Raya
2018-09-25,675.0,0.0,350971.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,350972.0,339.0,Display,Jakarta Raya
2018-09-25,12.0,0.0,350984.0,339.0,Display,Jakarta Raya
2018-09-25,0.0,0.0,350984.0,339.0,Display,Jakarta Raya
2018-09-25,5.0,0.0,350989.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,350990.0,339.0,Display,Jakarta Raya
2018-09-25,344.0,0.0,351334.0,339.0,Display,Jakarta Raya
2018-09-25,3.0,0.0,351337.0,339.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,351338.0,339.0,Display,Jakarta Raya
2018-09-25,62907.0,66.0,414245.0,405.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,414246.0,405.0,Display,Jakarta Raya
2018-09-25,235.0,0.0,414481.0,405.0,Display,Jakarta Raya
2018-09-25,12.0,0.0,414493.0,405.0,Display,Jakarta Raya
2018-09-25,1.0,0.0,414494.0,405.0,Display,Jakarta Raya
2018-09-26,27.0,0.0,414521.0,405.0,Display,Jakarta Raya
2018-09-26,3.0,0.0,414524.0,405.0,Display,Jakarta Raya
2018-09-26,304.0,0.0,414828.0,405.0,Display,Jakarta Raya
2018-09-26,2.0,0.0,414830.0,405.0,Display,Jakarta Raya
2018-09-26,1.0,0.0,414831.0,405.0,Display,Jakarta Raya
2018-09-26,0.0,0.0,414831.0,405.0,Display,Jakarta Raya
2018-09-26,1.0,0.0,414832.0,405.0,Display,Jakarta Raya
2018-09-26,22.0,0.0,414854.0,405.0,Display,Jakarta Raya
2018-09-26,0.0,0.0,414854.0,405.0,Display,Jakarta Raya
2018-09-26,121.0,0.0,414975.0,405.0,Display,Jakarta Raya
2018-09-26,43.0,0.0,415018.0,405.0,Display,Jakarta Raya
2018-09-26,24.0,0.0,415042.0,405.0,Display,Jakarta Raya
2018-09-26,780.0,0.0,415822.0,405.0,Display,Jakarta Raya
2018-09-26,413.0,0.0,416235.0,405.0,Display,Jakarta Raya
2018-09-26,57450.0,89.0,473685.0,494.0,Display,Jakarta Raya
2018-09-26,4.0,0.0,473689.0,494.0,Display,Jakarta Raya
2018-09-26,3.0,0.0,473692.0,494.0,Display,Jakarta Raya
2018-09-26,5.0,0.0,473697.0,494.0,Display,Jakarta Raya
2018-09-26,2.0,0.0,473699.0,494.0,Display,Jakarta Raya
2018-09-26,21.0,0.0,473720.0,494.0,Display,Jakarta Raya
2018-09-26,4.0,0.0,473724.0,494.0,Display,Jakarta Raya
2018-09-26,2.0,0.0,473726.0,494.0,Display,Jakarta Raya
2018-09-26,0.0,0.0,473726.0,494.0,Display,Jakarta Raya
2018-09-26,2.0,0.0,473728.0,494.0,Display,Jakarta Raya
2018-09-26,315.0,0.0,474043.0,494.0,Display,Jakarta Raya
2018-09-17,5.0,0.0,5.0,0.0,Display,Jambi
2018-09-17,1.0,0.0,6.0,0.0,Display,Jambi
2018-09-17,5.0,0.0,11.0,0.0,Display,Jambi
2018-09-17,1.0,0.0,12.0,0.0,Display,Jambi
2018-09-17,1.0,0.0,13.0,0.0,Display,Jambi
2018-09-17,1.0,0.0,14.0,0.0,Display,Jambi
2018-09-17,1.0,0.0,15.0,0.0,Display,Jambi
2018-09-17,1.0,0.0,16.0,0.0,Display,Jambi
2018-09-18,1.0,0.0,17.0,0.0,Display,Jambi
2018-09-18,1.0,0.0,18.0,0.0,Display,Jambi
2018-09-19,2.0,0.0,20.0,0.0,Display,Jambi
2018-09-19,2.0,0.0,22.0,0.0,Display,Jambi
2018-09-20,1.0,0.0,23.0,0.0,Display,Jambi
2018-09-20,0.0,0.0,23.0,0.0,Display,Jambi
2018-09-22,2.0,0.0,25.0,0.0,Display,Jambi
2018-09-22,0.0,0.0,25.0,0.0,Display,Jambi
2018-09-23,0.0,0.0,25.0,0.0,Display,Jambi
2018-09-23,2.0,0.0,27.0,0.0,Display,Jambi
2018-09-24,0.0,0.0,27.0,0.0,Display,Jambi
2018-09-25,1.0,0.0,28.0,0.0,Display,Jambi
2018-09-26,1.0,0.0,29.0,0.0,Display,Jambi
2018-09-26,1.0,0.0,30.0,0.0,Display,Jambi
2018-09-17,7408.0,12.0,7408.0,12.0,Display,Jawa Barat
2018-09-17,3542.0,0.0,10950.0,12.0,Display,Jawa Barat
2018-09-17,2905.0,1.0,13855.0,13.0,Display,Jawa Barat
2018-09-17,1.0,0.0,13856.0,13.0,Display,Jawa Barat
2018-09-17,0.0,0.0,13856.0,13.0,Display,Jawa Barat
2018-09-17,12.0,0.0,13868.0,13.0,Display,Jawa Barat
2018-09-17,0.0,0.0,13868.0,13.0,Display,Jawa Barat
2018-09-17,6.0,0.0,13874.0,13.0,Display,Jawa Barat
2018-09-17,1.0,0.0,13875.0,13.0,Display,Jawa Barat
2018-09-17,7.0,0.0,13882.0,13.0,Display,Jawa Barat
2018-09-17,17.0,0.0,13899.0,13.0,Display,Jawa Barat
2018-09-17,7408.0,12.0,21307.0,25.0,Display,Jawa Barat
2018-09-17,343.0,1.0,21650.0,26.0,Display,Jawa Barat
2018-09-17,10.0,0.0,21660.0,26.0,Display,Jawa Barat
2018-09-17,47.0,0.0,21707.0,26.0,Display,Jawa Barat
2018-09-17,8.0,0.0,21715.0,26.0,Display,Jawa Barat
2018-09-17,98.0,0.0,21813.0,26.0,Display,Jawa Barat
2018-09-17,5.0,0.0,21818.0,26.0,Display,Jawa Barat
2018-09-17,5.0,0.0,21823.0,26.0,Display,Jawa Barat
2018-09-17,14.0,0.0,21837.0,26.0,Display,Jawa Barat
2018-09-17,1.0,0.0,21838.0,26.0,Display,Jawa Barat
2018-09-17,3.0,0.0,21841.0,26.0,Display,Jawa Barat
2018-09-17,8.0,0.0,21849.0,26.0,Display,Jawa Barat
2018-09-17,1991.0,2.0,23840.0,28.0,Display,Jawa Barat
2018-09-17,38.0,0.0,23878.0,28.0,Display,Jawa Barat
2018-09-17,234.0,0.0,24112.0,28.0,Display,Jawa Barat
2018-09-17,3542.0,0.0,27654.0,28.0,Display,Jawa Barat
2018-09-17,8.0,0.0,27662.0,28.0,Display,Jawa Barat
2018-09-17,3.0,0.0,27665.0,28.0,Display,Jawa Barat
2018-09-17,234.0,0.0,27899.0,28.0,Display,Jawa Barat
2018-09-17,1.0,0.0,27900.0,28.0,Display,Jawa Barat
2018-09-17,14.0,0.0,27914.0,28.0,Display,Jawa Barat
2018-09-17,5.0,0.0,27919.0,28.0,Display,Jawa Barat
2018-09-17,5.0,0.0,27924.0,28.0,Display,Jawa Barat
2018-09-17,98.0,0.0,28022.0,28.0,Display,Jawa Barat
2018-09-17,8.0,0.0,28030.0,28.0,Display,Jawa Barat
2018-09-17,47.0,0.0,28077.0,28.0,Display,Jawa Barat
2018-09-17,38.0,0.0,28115.0,28.0,Display,Jawa Barat
2018-09-17,2905.0,1.0,31020.0,29.0,Display,Jawa Barat
2018-09-17,1991.0,2.0,33011.0,31.0,Display,Jawa Barat
2018-09-17,343.0,1.0,33354.0,32.0,Display,Jawa Barat
2018-09-17,17.0,0.0,33371.0,32.0,Display,Jawa Barat
2018-09-17,7.0,0.0,33378.0,32.0,Display,Jawa Barat
2018-09-17,1.0,0.0,33379.0,32.0,Display,Jawa Barat
2018-09-17,6.0,0.0,33385.0,32.0,Display,Jawa Barat
2018-09-17,0.0,0.0,33385.0,32.0,Display,Jawa Barat
2018-09-17,12.0,0.0,33397.0,32.0,Display,Jawa Barat
2018-09-17,0.0,0.0,33397.0,32.0,Display,Jawa Barat
2018-09-17,1.0,0.0,33398.0,32.0,Display,Jawa Barat
2018-09-17,10.0,0.0,33408.0,32.0,Display,Jawa Barat
2018-09-18,4318.0,3.0,37726.0,35.0,Display,Jawa Barat
2018-09-18,2789.0,2.0,40515.0,37.0,Display,Jawa Barat
2018-09-18,2.0,0.0,40517.0,37.0,Display,Jawa Barat
2018-09-18,8.0,0.0,40525.0,37.0,Display,Jawa Barat
2018-09-18,7.0,0.0,40532.0,37.0,Display,Jawa Barat
2018-09-18,1.0,0.0,40533.0,37.0,Display,Jawa Barat
2018-09-18,1.0,0.0,40534.0,37.0,Display,Jawa Barat
2018-09-18,54.0,0.0,40588.0,37.0,Display,Jawa Barat
2018-09-18,17.0,0.0,40605.0,37.0,Display,Jawa Barat
2018-09-18,11.0,0.0,40616.0,37.0,Display,Jawa Barat
2018-09-18,99.0,0.0,40715.0,37.0,Display,Jawa Barat
2018-09-18,1115.0,0.0,41830.0,37.0,Display,Jawa Barat
2018-09-18,140.0,0.0,41970.0,37.0,Display,Jawa Barat
2018-09-18,7.0,0.0,41977.0,37.0,Display,Jawa Barat
2018-09-18,4.0,0.0,41981.0,37.0,Display,Jawa Barat
2018-09-18,0.0,0.0,41981.0,37.0,Display,Jawa Barat
2018-09-18,11.0,0.0,41992.0,37.0,Display,Jawa Barat
2018-09-18,5.0,0.0,41997.0,37.0,Display,Jawa Barat
2018-09-18,5.0,0.0,42002.0,37.0,Display,Jawa Barat
2018-09-18,1043.0,1.0,43045.0,38.0,Display,Jawa Barat
2018-09-18,4.0,0.0,43049.0,38.0,Display,Jawa Barat
2018-09-18,25.0,0.0,43074.0,38.0,Display,Jawa Barat
2018-09-19,1.0,0.0,43075.0,38.0,Display,Jawa Barat
2018-09-19,1.0,0.0,43076.0,38.0,Display,Jawa Barat
2018-09-19,9010.0,3.0,52086.0,41.0,Display,Jawa Barat
2018-09-19,2154.0,0.0,54240.0,41.0,Display,Jawa Barat
2018-09-19,13.0,0.0,54253.0,41.0,Display,Jawa Barat
2018-09-19,1.0,0.0,54254.0,41.0,Display,Jawa Barat
2018-09-19,0.0,0.0,54254.0,41.0,Display,Jawa Barat
2018-09-19,1.0,0.0,54255.0,41.0,Display,Jawa Barat
2018-09-19,1.0,0.0,54256.0,41.0,Display,Jawa Barat
2018-09-19,12.0,0.0,54268.0,41.0,Display,Jawa Barat
2018-09-19,163.0,0.0,54431.0,41.0,Display,Jawa Barat
2018-09-19,1141.0,0.0,55572.0,41.0,Display,Jawa Barat
2018-09-19,0.0,0.0,55572.0,41.0,Display,Jawa Barat
2018-09-19,14.0,0.0,55586.0,41.0,Display,Jawa Barat
2018-09-19,12.0,0.0,55598.0,41.0,Display,Jawa Barat
2018-09-19,28.0,0.0,55626.0,41.0,Display,Jawa Barat
2018-09-19,2.0,0.0,55628.0,41.0,Display,Jawa Barat
2018-09-19,0.0,0.0,55628.0,41.0,Display,Jawa Barat
2018-09-19,2.0,0.0,55630.0,41.0,Display,Jawa Barat
2018-09-19,6.0,0.0,55636.0,41.0,Display,Jawa Barat
2018-09-19,3.0,0.0,55639.0,41.0,Display,Jawa Barat
2018-09-19,27.0,0.0,55666.0,41.0,Display,Jawa Barat
2018-09-19,115.0,0.0,55781.0,41.0,Display,Jawa Barat
2018-09-19,2194.0,1.0,57975.0,42.0,Display,Jawa Barat
2018-09-19,1.0,0.0,57976.0,42.0,Display,Jawa Barat
2018-09-20,163.0,0.0,58139.0,42.0,Display,Jawa Barat
2018-09-20,3.0,0.0,58142.0,42.0,Display,Jawa Barat
2018-09-20,3.0,0.0,58145.0,42.0,Display,Jawa Barat
2018-09-20,101.0,0.0,58246.0,42.0,Display,Jawa Barat
2018-09-20,2.0,0.0,58248.0,42.0,Display,Jawa Barat
2018-09-20,5.0,0.0,58253.0,42.0,Display,Jawa Barat
2018-09-20,2.0,0.0,58255.0,42.0,Display,Jawa Barat
2018-09-20,21.0,0.0,58276.0,42.0,Display,Jawa Barat
2018-09-20,33.0,0.0,58309.0,42.0,Display,Jawa Barat
2018-09-20,21.0,0.0,58330.0,42.0,Display,Jawa Barat
2018-09-20,9.0,0.0,58339.0,42.0,Display,Jawa Barat
2018-09-20,8.0,0.0,58347.0,42.0,Display,Jawa Barat
2018-09-20,3.0,0.0,58350.0,42.0,Display,Jawa Barat
2018-09-20,658.0,1.0,59008.0,43.0,Display,Jawa Barat
2018-09-20,1.0,0.0,59009.0,43.0,Display,Jawa Barat
2018-09-20,4.0,0.0,59013.0,43.0,Display,Jawa Barat
2018-09-20,0.0,0.0,59013.0,43.0,Display,Jawa Barat
2018-09-20,0.0,0.0,59013.0,43.0,Display,Jawa Barat
2018-09-20,0.0,0.0,59013.0,43.0,Display,Jawa Barat
2018-09-20,8.0,0.0,59021.0,43.0,Display,Jawa Barat
2018-09-20,3.0,0.0,59024.0,43.0,Display,Jawa Barat
2018-09-20,1154.0,0.0,60178.0,43.0,Display,Jawa Barat
2018-09-20,1843.0,2.0,62021.0,45.0,Display,Jawa Barat
2018-09-20,9507.0,10.0,71528.0,55.0,Display,Jawa Barat
2018-09-20,12.0,0.0,71540.0,55.0,Display,Jawa Barat
2018-09-20,1.0,0.0,71541.0,55.0,Display,Jawa Barat
2018-09-21,746.0,0.0,72287.0,55.0,Display,Jawa Barat
2018-09-21,6.0,0.0,72293.0,55.0,Display,Jawa Barat
2018-09-21,384.0,0.0,72677.0,55.0,Display,Jawa Barat
2018-09-21,280.0,0.0,72957.0,55.0,Display,Jawa Barat
2018-09-21,1.0,0.0,72958.0,55.0,Display,Jawa Barat
2018-09-21,2.0,0.0,72960.0,55.0,Display,Jawa Barat
2018-09-21,3.0,0.0,72963.0,55.0,Display,Jawa Barat
2018-09-21,19.0,0.0,72982.0,55.0,Display,Jawa Barat
2018-09-21,36.0,0.0,73018.0,55.0,Display,Jawa Barat
2018-09-21,38.0,0.0,73056.0,55.0,Display,Jawa Barat
2018-09-21,14.0,0.0,73070.0,55.0,Display,Jawa Barat
2018-09-21,2.0,0.0,73072.0,55.0,Display,Jawa Barat
2018-09-21,1.0,0.0,73073.0,55.0,Display,Jawa Barat
2018-09-21,7.0,0.0,73080.0,55.0,Display,Jawa Barat
2018-09-21,2.0,0.0,73082.0,55.0,Display,Jawa Barat
2018-09-21,5.0,0.0,73087.0,55.0,Display,Jawa Barat
2018-09-21,3.0,0.0,73090.0,55.0,Display,Jawa Barat
2018-09-22,113.0,0.0,73203.0,55.0,Display,Jawa Barat
2018-09-22,5.0,0.0,73208.0,55.0,Display,Jawa Barat
2018-09-22,0.0,0.0,73208.0,55.0,Display,Jawa Barat
2018-09-22,6.0,0.0,73214.0,55.0,Display,Jawa Barat
2018-09-22,7.0,0.0,73221.0,55.0,Display,Jawa Barat
2018-09-22,1.0,0.0,73222.0,55.0,Display,Jawa Barat
2018-09-22,5.0,0.0,73227.0,55.0,Display,Jawa Barat
2018-09-22,13.0,0.0,73240.0,55.0,Display,Jawa Barat
2018-09-22,11.0,0.0,73251.0,55.0,Display,Jawa Barat
2018-09-22,22.0,0.0,73273.0,55.0,Display,Jawa Barat
2018-09-22,1.0,0.0,73274.0,55.0,Display,Jawa Barat
2018-09-22,646.0,0.0,73920.0,55.0,Display,Jawa Barat
2018-09-22,154.0,0.0,74074.0,55.0,Display,Jawa Barat
2018-09-22,12.0,0.0,74086.0,55.0,Display,Jawa Barat
2018-09-22,20.0,0.0,74106.0,55.0,Display,Jawa Barat
2018-09-22,0.0,0.0,74106.0,55.0,Display,Jawa Barat
2018-09-22,1.0,0.0,74107.0,55.0,Display,Jawa Barat
2018-09-22,5.0,0.0,74112.0,55.0,Display,Jawa Barat
2018-09-22,4.0,0.0,74116.0,55.0,Display,Jawa Barat
2018-09-22,3.0,0.0,74119.0,55.0,Display,Jawa Barat
2018-09-22,1.0,0.0,74120.0,55.0,Display,Jawa Barat
2018-09-22,3.0,0.0,74123.0,55.0,Display,Jawa Barat
2018-09-22,2141.0,1.0,76264.0,56.0,Display,Jawa Barat
2018-09-22,1408.0,0.0,77672.0,56.0,Display,Jawa Barat
2018-09-22,5830.0,2.0,83502.0,58.0,Display,Jawa Barat
2018-09-22,2.0,0.0,83504.0,58.0,Display,Jawa Barat
2018-09-22,3.0,0.0,83507.0,58.0,Display,Jawa Barat
2018-09-23,4.0,0.0,83511.0,58.0,Display,Jawa Barat
2018-09-23,0.0,0.0,83511.0,58.0,Display,Jawa Barat
2018-09-23,1155.0,1.0,84666.0,59.0,Display,Jawa Barat
2018-09-23,8921.0,13.0,93587.0,72.0,Display,Jawa Barat
2018-09-23,0.0,0.0,93587.0,72.0,Display,Jawa Barat
2018-09-23,15.0,0.0,93602.0,72.0,Display,Jawa Barat
2018-09-23,143.0,0.0,93745.0,72.0,Display,Jawa Barat
2018-09-23,467.0,0.0,94212.0,72.0,Display,Jawa Barat
2018-09-23,2.0,0.0,94214.0,72.0,Display,Jawa Barat
2018-09-23,15.0,0.0,94229.0,72.0,Display,Jawa Barat
2018-09-23,11.0,0.0,94240.0,72.0,Display,Jawa Barat
2018-09-23,23.0,0.0,94263.0,72.0,Display,Jawa Barat
2018-09-23,0.0,0.0,94263.0,72.0,Display,Jawa Barat
2018-09-23,1.0,0.0,94264.0,72.0,Display,Jawa Barat
2018-09-23,3.0,0.0,94267.0,72.0,Display,Jawa Barat
2018-09-23,1.0,0.0,94268.0,72.0,Display,Jawa Barat
2018-09-23,8.0,0.0,94276.0,72.0,Display,Jawa Barat
2018-09-23,5.0,0.0,94281.0,72.0,Display,Jawa Barat
2018-09-23,1.0,0.0,94282.0,72.0,Display,Jawa Barat
2018-09-23,10.0,0.0,94292.0,72.0,Display,Jawa Barat
2018-09-23,344.0,0.0,94636.0,72.0,Display,Jawa Barat
2018-09-23,2518.0,1.0,97154.0,73.0,Display,Jawa Barat
2018-09-23,7.0,0.0,97161.0,73.0,Display,Jawa Barat
2018-09-24,1065.0,1.0,98226.0,74.0,Display,Jawa Barat
2018-09-24,8.0,0.0,98234.0,74.0,Display,Jawa Barat
2018-09-24,8878.0,10.0,107112.0,84.0,Display,Jawa Barat
2018-09-24,1.0,0.0,107113.0,84.0,Display,Jawa Barat
2018-09-24,8.0,0.0,107121.0,84.0,Display,Jawa Barat
2018-09-24,8.0,0.0,107129.0,84.0,Display,Jawa Barat
2018-09-24,6.0,0.0,107135.0,84.0,Display,Jawa Barat
2018-09-24,2.0,0.0,107137.0,84.0,Display,Jawa Barat
2018-09-24,13.0,0.0,107150.0,84.0,Display,Jawa Barat
2018-09-24,88.0,0.0,107238.0,84.0,Display,Jawa Barat
2018-09-24,750.0,0.0,107988.0,84.0,Display,Jawa Barat
2018-09-24,7.0,0.0,107995.0,84.0,Display,Jawa Barat
2018-09-24,34.0,0.0,108029.0,84.0,Display,Jawa Barat
2018-09-24,15.0,0.0,108044.0,84.0,Display,Jawa Barat
2018-09-24,39.0,0.0,108083.0,84.0,Display,Jawa Barat
2018-09-24,5.0,0.0,108088.0,84.0,Display,Jawa Barat
2018-09-24,1.0,0.0,108089.0,84.0,Display,Jawa Barat
2018-09-24,0.0,0.0,108089.0,84.0,Display,Jawa Barat
2018-09-24,0.0,0.0,108089.0,84.0,Display,Jawa Barat
2018-09-24,7.0,0.0,108096.0,84.0,Display,Jawa Barat
2018-09-24,6.0,0.0,108102.0,84.0,Display,Jawa Barat
2018-09-24,4.0,0.0,108106.0,84.0,Display,Jawa Barat
2018-09-24,4.0,0.0,108110.0,84.0,Display,Jawa Barat
2018-09-24,15.0,0.0,108125.0,84.0,Display,Jawa Barat
2018-09-24,1594.0,0.0,109719.0,84.0,Display,Jawa Barat
2018-09-25,112.0,0.0,109831.0,84.0,Display,Jawa Barat
2018-09-25,8.0,0.0,109839.0,84.0,Display,Jawa Barat
2018-09-25,0.0,0.0,109839.0,84.0,Display,Jawa Barat
2018-09-25,7.0,0.0,109846.0,84.0,Display,Jawa Barat
2018-09-25,3.0,0.0,109849.0,84.0,Display,Jawa Barat
2018-09-25,11.0,0.0,109860.0,84.0,Display,Jawa Barat
2018-09-25,5.0,0.0,109865.0,84.0,Display,Jawa Barat
2018-09-25,2.0,0.0,109867.0,84.0,Display,Jawa Barat
2018-09-25,1.0,0.0,109868.0,84.0,Display,Jawa Barat
2018-09-25,24.0,0.0,109892.0,84.0,Display,Jawa Barat
2018-09-25,8.0,0.0,109900.0,84.0,Display,Jawa Barat
2018-09-25,1.0,0.0,109901.0,84.0,Display,Jawa Barat
2018-09-25,8.0,0.0,109909.0,84.0,Display,Jawa Barat
2018-09-25,223.0,0.0,110132.0,84.0,Display,Jawa Barat
2018-09-25,11.0,0.0,110143.0,84.0,Display,Jawa Barat
2018-09-25,2.0,0.0,110145.0,84.0,Display,Jawa Barat
2018-09-25,0.0,0.0,110145.0,84.0,Display,Jawa Barat
2018-09-25,1.0,0.0,110146.0,84.0,Display,Jawa Barat
2018-09-25,5.0,0.0,110151.0,84.0,Display,Jawa Barat
2018-09-25,6.0,0.0,110157.0,84.0,Display,Jawa Barat
2018-09-25,2.0,0.0,110159.0,84.0,Display,Jawa Barat
2018-09-25,1773.0,2.0,111932.0,86.0,Display,Jawa Barat
2018-09-25,1495.0,2.0,113427.0,88.0,Display,Jawa Barat
2018-09-25,8.0,0.0,113435.0,88.0,Display,Jawa Barat
2018-09-25,5562.0,4.0,118997.0,92.0,Display,Jawa Barat
2018-09-25,4.0,0.0,119001.0,92.0,Display,Jawa Barat
2018-09-25,16.0,0.0,119017.0,92.0,Display,Jawa Barat
2018-09-26,19.0,0.0,119036.0,92.0,Display,Jawa Barat
2018-09-26,253.0,0.0,119289.0,92.0,Display,Jawa Barat
2018-09-26,1.0,0.0,119290.0,92.0,Display,Jawa Barat
2018-09-26,3.0,0.0,119293.0,92.0,Display,Jawa Barat
2018-09-26,3.0,0.0,119296.0,92.0,Display,Jawa Barat
2018-09-26,6328.0,12.0,125624.0,104.0,Display,Jawa Barat
2018-09-26,1535.0,0.0,127159.0,104.0,Display,Jawa Barat
2018-09-26,0.0,0.0,127159.0,104.0,Display,Jawa Barat
2018-09-26,2.0,0.0,127161.0,104.0,Display,Jawa Barat
2018-09-26,2.0,0.0,127163.0,104.0,Display,Jawa Barat
2018-09-26,5.0,0.0,127168.0,104.0,Display,Jawa Barat
2018-09-26,3.0,0.0,127171.0,104.0,Display,Jawa Barat
2018-09-26,1.0,0.0,127172.0,104.0,Display,Jawa Barat
2018-09-26,1.0,0.0,127173.0,104.0,Display,Jawa Barat
2018-09-26,1.0,0.0,127174.0,104.0,Display,Jawa Barat
2018-09-26,6.0,0.0,127180.0,104.0,Display,Jawa Barat
2018-09-26,1.0,0.0,127181.0,104.0,Display,Jawa Barat
2018-09-26,17.0,0.0,127198.0,104.0,Display,Jawa Barat
2018-09-26,106.0,0.0,127304.0,104.0,Display,Jawa Barat
2018-09-26,824.0,0.0,128128.0,104.0,Display,Jawa Barat
2018-09-26,2.0,0.0,128130.0,104.0,Display,Jawa Barat
2018-09-26,6.0,0.0,128136.0,104.0,Display,Jawa Barat
2018-09-26,10.0,0.0,128146.0,104.0,Display,Jawa Barat
2018-09-26,17.0,0.0,128163.0,104.0,Display,Jawa Barat
2018-09-26,2.0,0.0,128165.0,104.0,Display,Jawa Barat
2018-09-26,0.0,0.0,128165.0,104.0,Display,Jawa Barat
2018-09-26,1.0,0.0,128166.0,104.0,Display,Jawa Barat
2018-09-26,4.0,0.0,128170.0,104.0,Display,Jawa Barat
2018-09-26,2.0,0.0,128172.0,104.0,Display,Jawa Barat
2018-09-26,890.0,0.0,129062.0,104.0,Display,Jawa Barat
2018-09-17,6.0,0.0,6.0,0.0,Display,Jawa Tengah
2018-09-17,23.0,0.0,29.0,0.0,Display,Jawa Tengah
2018-09-17,33.0,0.0,62.0,0.0,Display,Jawa Tengah
2018-09-17,12.0,0.0,74.0,0.0,Display,Jawa Tengah
2018-09-17,11.0,0.0,85.0,0.0,Display,Jawa Tengah
2018-09-17,7.0,0.0,92.0,0.0,Display,Jawa Tengah
2018-09-17,6.0,0.0,98.0,0.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,99.0,0.0,Display,Jawa Tengah
2018-09-17,9.0,0.0,108.0,0.0,Display,Jawa Tengah
2018-09-17,2.0,0.0,110.0,0.0,Display,Jawa Tengah
2018-09-17,14.0,0.0,124.0,0.0,Display,Jawa Tengah
2018-09-17,6.0,0.0,130.0,0.0,Display,Jawa Tengah
2018-09-17,6569.0,12.0,6699.0,12.0,Display,Jawa Tengah
2018-09-17,7.0,0.0,6706.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,6707.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,6708.0,12.0,Display,Jawa Tengah
2018-09-17,0.0,0.0,6708.0,12.0,Display,Jawa Tengah
2018-09-17,58.0,0.0,6766.0,12.0,Display,Jawa Tengah
2018-09-17,5.0,0.0,6771.0,12.0,Display,Jawa Tengah
